match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
155503,3733,29,2012-10-01,H,f,SF,3,4920,SRB,1,,2,10470,,,25.36345,188,4252,GER,,,29,1295,,,28.991102,190,6-1 6-4,,2,0,12,5,0,0,t,155503,0,60,7,2,56,40,32,9,9,2,2,0,0,42,31,18,8,8,0,3
132925,3236,34,2005-05-23,C,f,R128,5,4920,SRB,,Q,153,287,,,18.004107,188,4068,USA,,,71,550,,,22.625599,183,6-0 6-0 6-3,,3,0,18,3,0,0,t,132925,0,78,6,2,58,39,29,12,10,1,2,4,4,80,45,22,11,11,7,16
147014,3540,122,2010-01-18,H,f,QF,5,4541,FRA,10,,10,2875,,,24.755648,188,4920,SRB,3,,3,8310,,,22.66119,188,7-6(8) 6-7(5) 1-6 6-3 6-1,,3,2,25,22,1,1,t,147014,0,232,19,2,168,109,74,28,23,10,16,2,9,145,100,67,22,24,4,11
139473,3377,123,2007-05-28,C,f,QF,5,4920,SRB,6,,6,2810,,,20.016428,188,4214,RUS,,,125,340,,,23.87132,185,6-3 6-3 6-3,,3,0,18,9,0,0,t,139473,0,132,3,3,101,68,48,16,14,5,6,2,3,82,55,34,13,13,5,10
141839,3428,46,2008-07-21,H,f,R16,3,4920,SRB,3,,3,4945,,,21.166325,188,4416,SWE,,,49,815,,,23.934292,193,6-4 6-4,,2,0,12,8,0,0,t,141839,0,80,6,1,60,37,30,15,10,4,4,9,4,56,41,30,7,10,3,5
152238,3657,113,2011-08-29,H,f,R16,5,4920,SRB,1,,1,13920,,,24.271048,188,5231,UKR,22,,23,1530,,,22.806297,180,7-6(14) 6-4 6-2,,3,0,18,12,1,0,t,152238,0,146,2,3,105,69,52,19,15,4,6,5,5,94,41,32,22,15,2,7
172072,4126,298,2018-06-18,G,f,SF,3,4920,SRB,,WC,22,1665,,,31.074606,188,4868,FRA,,SE,61,910,,,31.345654,188,7-6(5) 6-4,,2,0,12,10,1,0,t,172072,0,92,4,0,59,40,33,16,11,0,0,5,2,75,52,40,10,11,2,3
138292,3351,60,2007-03-19,H,f,R64,3,4920,SRB,10,,10,2060,,,19.824778,188,3110,ITA,,,82,485,,,29.18549,180,7-6(4) 6-4,,2,0,12,10,1,0,t,138292,0,84,13,1,66,45,36,15,11,3,3,8,0,72,47,34,16,11,3,4
147682,3557,64,2010-03-24,H,f,R64,3,3694,BEL,,,59,754,,,29.1718,168,4920,SRB,2,,2,8220,,,22.833675,188,6-2 6-7(7) 6-4,,2,1,18,12,0,1,t,147682,0,175,1,4,107,63,41,26,15,10,13,6,11,114,70,48,13,15,9,15
160923,3861,41,2014-08-04,H,f,R16,3,4541,FRA,13,,15,1910,,,29.29774,188,4920,SRB,1,,1,13130,,,27.203285,188,6-2 6-2,,2,0,12,4,0,0,t,160923,0,64,8,2,49,26,21,13,8,1,1,2,1,49,30,17,9,8,0,4
162574,3900,93,2015-03-25,H,f,SF,3,4920,SRB,1,,1,13205,,,27.83573,188,4544,USA,22,,24,1450,,,29.905544,206,7-6(3) 6-2,,2,0,12,8,1,0,t,162574,0,91,10,1,58,36,29,16,10,0,0,9,1,82,55,39,8,10,2,4
161621,3876,41,2014-10-27,H,f,QF,3,4920,SRB,1,,1,11510,,,27.433266,188,4913,GBR,8,,8,4295,,,27.45243,190,7-5 6-2,,2,0,13,7,0,0,t,161621,0,101,1,1,55,35,28,12,10,1,2,5,3,67,34,23,14,10,9,13
139467,3377,117,2007-05-28,C,f,R16,5,4920,SRB,6,,6,2810,,,20.016428,188,4269,ESP,,,51,695,,,23.531828,188,6-3 6-3 7-6(1),,3,0,18,12,1,0,t,139467,0,165,9,1,113,81,55,19,15,6,7,3,2,116,86,55,12,15,15,19
143040,3454,3,2008-11-09,H,f,RR,3,4541,FRA,,,7,1950,,,23.56742,188,4920,SRB,,,3,4645,,,21.472963,188,1-6 7-5 6-1,,2,1,14,12,0,0,t,143040,0,99,7,3,81,50,40,14,13,4,6,3,2,76,49,34,13,13,2,5
174170,4180,293,2019-04-15,C,f,R16,3,4920,SRB,1,,1,11070,,,31.898699,188,26006,USA,,,65,810,,,21.462013,193,6-3 6-0,,2,0,12,3,0,0,t,174170,0,68,3,3,44,23,16,12,7,1,2,2,6,63,31,19,8,8,4,10
141657,3424,36,2008-05-11,C,f,R32,3,4920,SRB,3,,3,5125,,,20.974674,188,3428,ARG,,,39,805,,,28.70089,190,6-3 6-1,,2,0,12,4,0,0,t,141657,0,66,4,2,46,32,26,6,8,2,3,0,1,57,32,17,9,8,2,7
153728,3695,95,2012-03-21,H,f,F,3,4920,SRB,1,,1,12670,,,24.826832,188,4913,GBR,4,,4,7450,,,24.845995,190,6-1 7-6(4),,2,0,12,7,1,0,t,153728,0,138,5,2,71,47,35,15,10,1,1,6,3,85,47,29,20,9,6,8
171277,4109,250,2018-03-19,H,f,R64,3,5324,FRA,,,47,1075,,,28.862423,196,4920,SRB,9,,12,2300,,,30.825462,188,6-3 6-4,,2,0,12,7,0,0,t,171277,0,67,9,2,48,32,24,10,9,0,1,2,3,55,34,18,13,10,4,8
144053,3477,16,2009-11-02,H,f,R32,3,4920,SRB,2,,3,7890,,,22.450377,188,4675,GER,,,33,1066,,,23.739904,190,6-3 7-5,,2,0,13,8,0,0,t,144053,0,87,10,2,63,41,33,11,11,3,4,6,3,64,38,29,7,10,5,8
134457,3265,29,2006-07-17,C,f,SF,3,4920,SRB,3,,36,901,,,19.154005,188,3909,ARG,1,,28,1035,,,24.506502,175,6-2 1-0 RET,RET,1,0,7,2,0,0,t,134457,0,38,2,0,26,17,12,7,5,1,2,0,5,21,9,4,3,4,0,3
143041,3454,4,2008-11-09,H,f,SF,3,4920,SRB,,,3,4645,,,21.472963,188,4467,FRA,,,9,1780,,,23.87132,183,4-6 6-3 7-5,,2,1,17,14,0,0,t,143041,0,172,8,1,106,67,48,22,16,6,8,4,5,109,58,41,25,15,11,14
174622,4189,1401,2019-05-27,C,f,R16,5,4920,SRB,1,,1,12355,,,32.01369,188,5515,GER,,,45,1035,,,29.086927,193,6-3 6-2 6-2,,3,0,18,7,0,0,t,174622,0,93,6,3,69,43,37,18,13,1,1,4,3,70,36,26,14,12,2,7
169250,4058,299,2017-06-26,G,f,SF,3,4920,SRB,1,,4,5805,,,30.097193,188,6407,RUS,,,52,864,,,21.371664,198,6-4 6-4,,2,0,12,8,0,0,t,169250,0,82,5,4,64,37,32,11,10,3,4,4,3,59,35,23,13,10,3,6
152078,3655,55,2011-08-14,H,f,F,3,4913,GBR,4,,4,5715,,,24.251883,190,4920,SRB,1,,1,13500,,,24.232718,188,6-4 3-0 RET,RET,1,0,9,4,0,0,t,152078,0,72,1,0,34,19,16,8,6,1,2,0,1,50,33,18,5,7,2,6
156665,3765,33,2013-03-20,H,f,R64,3,4920,SRB,1,,1,13280,,,25.823408,188,4585,CZE,,,64,749,,,27.649555,196,6-1 6-0,,2,0,12,1,0,0,t,156665,0,53,4,0,47,30,20,14,7,4,4,2,7,46,19,11,8,6,2,7
157988,3793,41,2013-08-05,H,f,R16,3,4920,SRB,1,,1,12040,,,26.206707,188,4794,UZB,,,66,720,,,26.910336,188,2-6 6-4 6-4,,2,1,14,14,0,0,t,157988,0,128,9,4,87,52,38,18,14,2,5,4,4,103,64,43,20,14,6,9
144967,3497,54,2009-08-16,H,f,SF,3,4920,SRB,4,,4,7150,,,22.239561,188,4742,ESP,2,,3,8665,,,23.206024,185,6-1 6-4,,2,0,12,5,0,0,t,144967,0,92,5,1,55,36,27,11,9,1,1,1,3,56,35,21,10,8,3,6
134824,3275,22,2006-10-02,H,f,R16,3,4920,SRB,3,,22,1183,,,19.364819,188,3110,ITA,,,66,601,,,28.72553,180,6-0 6-3,,2,0,12,3,0,0,t,134824,0,60,8,1,49,32,25,10,8,2,2,4,6,46,21,14,8,7,4,8
136556,3311,86,2006-08-28,H,f,R64,5,4920,SRB,20,,23,1183,,,19.268993,188,3888,USA,,,60,651,,,24.717318,188,7-6(5) 6-4 3-6 7-6(3),,3,1,21,22,2,0,t,136556,0,191,9,8,148,92,71,33,21,9,10,21,4,144,72,59,45,22,6,7
151262,3638,120,2011-05-22,C,f,R16,5,4920,SRB,2,,2,11665,,,24.002737,188,4752,FRA,13,,16,1755,,,24.928131,185,6-4 6-4 6-2,,3,0,18,10,0,0,t,151262,0,107,8,0,70,49,44,14,14,3,3,6,2,86,53,35,15,14,4,8
139743,3380,108,2007-08-27,H,f,R32,5,4920,SRB,3,,3,3670,,,20.265572,188,5216,ARG,,,57,595,,,18.924025,198,6-1 6-3 6-4,,3,0,18,8,0,0,t,139743,0,102,7,2,72,54,43,9,13,5,6,1,1,71,49,24,12,13,0,6
149190,3587,108,2010-08-30,H,f,R32,5,4920,SRB,3,,3,6665,,,23.27447,188,3484,USA,,WC,108,495,,,30.672142,185,6-1 7-6(4) 6-3,,3,0,18,10,1,0,t,149190,0,104,4,1,94,74,51,14,15,3,4,1,5,77,52,33,14,13,2,6
150596,3625,56,2011-03-10,H,f,R64,3,4920,SRB,3,,3,7800,,,23.791924,188,4974,KAZ,,,39,1090,,,23.624914,185,6-0 6-4,,2,0,12,4,0,0,t,150596,0,60,0,2,36,23,18,11,8,0,1,3,2,43,22,12,8,8,1,6
152664,3669,1,2011-10-31,H,f,R32,3,4920,SRB,1,,1,13860,,,24.443531,188,3598,BEL,,,47,910,,,31.282682,185,6-2 4-6 7-5,,2,1,17,13,0,0,t,152664,0,133,8,7,84,47,38,21,15,6,8,7,3,94,45,32,27,15,6,10
