"(0.52, 0.74)","{'Match Score': [0.01886, 0.04152, 0.060936, 0.39515, 0.315548, 0.167987]}"
"(0.52, 0.76)","{'Match Score': [0.017878, 0.039609, 0.058505, 0.402798, 0.31597, 0.16524]}"
"(0.52, 0.78)","{'Match Score': [0.017183, 0.038247, 0.056755, 0.408439, 0.316191, 0.163185]}"
"(0.52, 0.8)","{'Match Score': [0.016694, 0.037282, 0.055507, 0.412537, 0.316302, 0.161678]}"
"(0.54, 0.4)","{'Match Score': [0.338919, 0.307861, 0.186433, 0.02776, 0.058063, 0.080964]}"
"(0.54, 0.42)","{'Match Score': [0.313468, 0.301584, 0.193433, 0.032982, 0.067215, 0.091318]}"
"(0.54, 0.44)","{'Match Score': [0.284206, 0.292045, 0.200067, 0.040187, 0.079266, 0.10423]}"
"(0.54, 0.46)","{'Match Score': [0.252094, 0.278528, 0.205155, 0.049952, 0.094666, 0.119604]}"
"(0.54, 0.48)","{'Match Score': [0.218528, 0.260705, 0.207348, 0.062887, 0.113637, 0.136894]}"
"(0.54, 0.5)","{'Match Score': [0.185139, 0.23886, 0.205446, 0.079538, 0.135996, 0.155021]}"
"(0.54, 0.52)","{'Match Score': [0.153528, 0.213958, 0.198783, 0.100245, 0.161032, 0.172454]}"
"(0.54, 0.54)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
"(0.54, 0.56)","{'Match Score': [0.10039, 0.161198, 0.172559, 0.153335, 0.213793, 0.198725]}"
"(0.54, 0.58)","{'Match Score': [0.080012, 0.136602, 0.155478, 0.184309, 0.238261, 0.205337]}"
"(0.54, 0.6)","{'Match Score': [0.063729, 0.11482, 0.137914, 0.216611, 0.259566, 0.207359]}"
"(0.54, 0.62)","{'Match Score': [0.0511, 0.096412, 0.12127, 0.248758, 0.27693, 0.205529]}"
"(0.54, 0.64)","{'Match Score': [0.041532, 0.081447, 0.106483, 0.279333, 0.290205, 0.201]}"
"(0.54, 0.66)","{'Match Score': [0.034409, 0.069653, 0.093995, 0.307197, 0.299753, 0.194993]}"
"(0.54, 0.68)","{'Match Score': [0.029173, 0.060576, 0.083857, 0.331603, 0.306243, 0.188548]}"
"(0.54, 0.7)","{'Match Score': [0.025354, 0.053717, 0.075873, 0.35223, 0.310431, 0.182394]}"
"(0.54, 0.72)","{'Match Score': [0.022585, 0.048603, 0.069729, 0.369118, 0.313011, 0.176955]}"
"(0.54, 0.74)","{'Match Score': [0.020584, 0.044828, 0.065085, 0.382566, 0.314535, 0.172402]}"
"(0.54, 0.76)","{'Match Score': [0.019141, 0.042063, 0.061623, 0.393026, 0.315404, 0.168742]}"
"(0.54, 0.78)","{'Match Score': [0.018104, 0.040052, 0.05907, 0.401, 0.315884, 0.16589]}"
"(0.54, 0.8)","{'Match Score': [0.017361, 0.038597, 0.057205, 0.406977, 0.316141, 0.16372]}"
"(0.56, 0.4)","{'Match Score': [0.360858, 0.311843, 0.179657, 0.023902, 0.05105, 0.07269]}"
"(0.56, 0.42)","{'Match Score': [0.339456, 0.307974, 0.186275, 0.027658, 0.057882, 0.080755]}"
"(0.56, 0.44)","{'Match Score': [0.313737, 0.30166, 0.193364, 0.032922, 0.067112, 0.091205]}"
"(0.56, 0.46)","{'Match Score': [0.284206, 0.292045, 0.200067, 0.040187, 0.079266, 0.10423]}"
"(0.56, 0.48)","{'Match Score': [0.251881, 0.278427, 0.20518, 0.050025, 0.094777, 0.11971]}"
"(0.56, 0.5)","{'Match Score': [0.218203, 0.260513, 0.207351, 0.063029, 0.113837, 0.137067]}"
"(0.56, 0.52)","{'Match Score': [0.184825, 0.238634, 0.205405, 0.079717, 0.136225, 0.155194]}"
"(0.56, 0.54)","{'Match Score': [0.153335, 0.213793, 0.198725, 0.10039, 0.161198, 0.172559]}"
"(0.56, 0.56)","{'Match Score': [0.125, 0.1875, 0.1875, 0.125, 0.1875, 0.1875]}"
