match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
171695,4118,273,43227,C,f,R32,3,4544,USA,7,0,9,3125,0,0,33.02943,206,5978,USA,0,0,59,920,0,0,25.99863,183,7-6(1) 7-6(7),0,2,0,12,12,2,0,t,171695,0,91,22,2,77,51,45,15,12,0,0,9,3,74,50,40,15,12,0,0
171636,4116,296,43220,C,f,QF,3,11485,SRB,0,0,110,500,0,0,22.910336,188,3893,ITA,5,0,76,725,0,0,36.37235,183,6-7(5) 7-5 7-6(3),0,2,1,19,17,1,1,t,171636,0,192,6,3,110,66,54,24,18,7,10,2,2,126,68,43,30,18,7,11
171589,4115,273,43220,C,f,R32,3,11769,CHI,0,0,65,822,0,0,22.551678,0,4914,ARG,7,0,45,1086,0,0,30.959618,188,3-6 7-6(7) 6-4,0,2,1,15,16,1,0,t,171589,0,136,3,0,95,71,53,14,15,4,6,8,4,104,67,50,19,16,4,6
171694,4118,272,43227,C,f,R32,3,4654,URU,0,0,47,1060,0,0,32.34497,180,5070,ESP,0,0,42,1145,0,0,30.302532,188,6-1 6-7(2) 6-2,0,2,1,18,9,0,1,t,171694,0,119,15,0,67,46,41,17,14,0,0,4,1,85,56,34,18,13,6,10
170824,4097,275,43136,C,f,R32,3,34553,NOR,0,0,122,476,0,0,19.123888,183,4122,ARG,0,0,119,494,0,0,35.00616,183,7-5 6-0,0,2,0,13,5,0,0,t,170824,0,92,4,4,56,37,30,9,9,0,0,3,5,59,32,19,12,9,5,9
171462,4112,243,43206,C,f,R64,3,6407,RUS,0,0,49,984,0,0,22.176592,198,5902,HUN,0,0,59,864,0,0,26.184805,188,6-7(4) 6-2 7-5,0,2,1,19,13,0,1,t,171462,0,165,2,2,117,65,47,30,16,7,8,1,6,115,55,39,31,16,10,14
171431,4111,274,43199,C,f,R32,3,4752,FRA,4,0,38,1295,0,0,31.80835,185,5333,ITA,0,0,102,586,0,0,28.870636,0,6-1 7-6(2),0,2,0,12,7,1,0,t,171431,0,87,6,1,53,28,18,17,9,3,5,0,2,75,46,24,13,10,6,11
171634,4116,294,43220,C,f,QF,3,4868,FRA,0,0,87,675,0,0,31.211498,188,5333,ITA,0,0,100,601,0,0,28.928131,0,6-2 6-2,0,2,0,12,4,0,0,t,171634,0,77,4,2,47,35,28,6,8,1,1,1,0,57,41,20,10,8,5,9
171472,4112,257,43206,C,f,R64,3,5131,ESP,11,0,16,2175,0,0,30.004107,183,5367,GER,0,0,50,979,0,0,28.752909,185,6-4 6-3,0,2,0,12,7,0,0,t,171472,0,79,1,1,61,40,28,13,10,3,4,3,0,54,31,19,13,9,4,7
171712,4118,290,43227,C,f,R16,3,4728,RSA,6,0,8,3345,0,0,31.969883,203,4259,GER,0,0,28,1450,0,0,34.55715,178,6-3 7-6(7),0,2,0,12,9,1,0,t,171712,0,92,10,4,64,39,30,14,11,1,3,4,1,71,47,27,14,10,2,5
171510,4112,298,43206,C,f,SF,3,5442,JPN,0,0,36,1280,0,0,28.295689,178,644,GER,3,0,4,4925,0,0,20.988363,198,3-6 6-3 6-4,0,2,1,15,13,0,0,t,171510,0,133,1,4,89,53,32,24,14,3,6,6,7,87,43,34,16,14,3,7
170750,4095,6901,43134,C,f,RR,3,4466,ALG,0,0,591,49,0,0,33.103355,185,6092,GEO,0,0,1082,8,0,0,25.073238,0,6-3 6-3,0,2,0,12,6,0,0,t,170750,0,74,2,4,64,36,26,12,9,7,9,3,5,81,50,28,12,9,13,18
171440,4111,283,43199,C,f,R32,3,4664,ESP,0,PR,355,126,0,0,32.208076,180,25608,BLR,0,LL,123,452,0,0,24.120466,193,6-3 7-5,0,2,0,13,8,0,0,t,171440,0,106,1,4,62,39,25,11,10,0,3,5,4,71,41,23,12,11,11,17
