,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
89,168599,4042,263,2017-04-17,C,False,R64,3,4868,FRA,,WC,71,710,,,30.176592,188.0,6418,CRO,,WC,49.0,915.0,,,20.421629,188.0,7-6(3) 3-6 6-3,,2,1,15,15,1,0,True,168599,0,,8,5,89,57,47,17,15,3,4,12,3,134,87,59,21,15,6,7
90,165010,3958,290,2016-02-08,H,False,R16,3,5131,ESP,6.0,,17,1935,,,27.819302,183.0,6196,CZE,,,51.0,840.0,,,22.581793,198.0,4-6 6-2 6-4,,2,1,16,12,0,0,True,165010,0,124.0,1,0,84,62,40,12,14,8,11,6,2,81,45,27,21,14,2,7
91,170431,4087,289,2018-01-01,H,False,R16,3,11553,USA,,Q,175,299,,,19.975359,,4994,GER,8.0,,33.0,1302.0,,,30.362764,190.0,6-2 5-7 6-4,,2,1,17,13,0,0,True,170431,0,152.0,12,3,111,67,48,22,15,6,8,11,3,83,50,37,17,15,4,8
92,167375,4012,271,2016-10-17,H,False,R32,3,5125,EST,,Q,234,225,,,28.553045,190.0,3794,GER,,,116.0,525.0,,,35.33744,178.0,6-3 6-4,,2,0,12,7,0,0,True,167375,0,65.0,11,2,50,35,31,11,10,1,1,4,1,61,45,29,7,9,3,5
93,172636,4141,244,2018-08-20,H,False,R64,3,4198,ESP,,,69,815,,,35.2115,188.0,4570,CYP,,,92.0,635.0,,,33.174538,183.0,7-6(2) 6-4,,2,0,12,10,1,0,True,172636,0,102.0,3,6,72,41,32,16,11,2,4,9,3,71,30,25,17,11,7,10
94,171394,4095,17904,2018-04-07,C,False,RR,3,6383,THA,,,433,87,,,22.984257,,6136,PHI,,,1485.0,2.0,,,25.015743,,6-4 1-6 7-5,,2,1,14,15,0,0,True,171394,0,139.0,11,3,83,40,34,21,15,1,3,6,7,106,65,45,23,14,6,8
95,171212,4108,280,2018-03-05,H,False,R32,3,6418,CRO,,,49,1026,,,21.303217,188.0,5131,ESP,13.0,,16.0,2255.0,,,29.889116,183.0,6-1 6-3,,2,0,12,4,0,0,True,171212,0,82.0,6,1,54,32,23,10,8,4,6,1,1,47,23,9,8,8,2,8
96,162995,3912,18,2015-05-17,C,False,R16,3,5201,LAT,3.0,,25,1480,,,26.713211,190.0,5231,UKR,,,68.0,705.0,,,26.524298,180.0,7-5 4-6 6-1,,2,1,17,12,0,0,True,162995,0,128.0,14,6,93,59,45,15,15,3,6,0,1,91,47,22,29,14,9,14
97,175647,4215,276,2019-09-30,H,False,R32,3,4467,FRA,,,50,1035,,,34.757015,183.0,4664,ESP,,Q,52.0,1025.0,,,33.683777,180.0,6-4 6-0,,2,0,12,4,0,0,True,175647,0,70.0,1,1,39,22,14,11,8,0,2,0,1,42,27,13,4,8,2,8
98,171532,4113,273,2018-04-23,C,False,R32,3,5793,ESP,5.0,,11,2305,,,26.781656,188.0,5324,FRA,,,47.0,1020.0,,,28.958248,196.0,6-3 6-3,,2,0,12,6,0,0,True,171532,0,63.0,2,2,58,39,30,10,9,1,1,6,6,51,25,20,9,9,2,5
99,175537,4211,271,2019-09-16,H,True,R32,3,5303,POR,,,64,891,,,30.464066,185.0,6061,SVK,,PR,206.0,237.0,,,26.863792,,6-2 6-3,,2,0,12,5,0,0,True,175537,0,71.0,1,0,45,28,22,9,8,0,1,2,2,60,34,19,9,9,6,11
