1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
174371,4185,275,6/05/2019,C,FALSE,R32,3,27834,POL,,Q,52,932,,,22.228611,196,6284,FRA,,,28,1385,,,25.196442,185,7-5 6-1,,2,0,13,6,0,0,TRUE,174371,0,69,6,2,63,42,36,10,10,3,3,0,4,56,31,18,16,9,4,7,2.16,1.69,2.67,3.93,4.56,3.62,2.23,1.67
174370,4185,276,6/05/2019,C,FALSE,R32,3,4269,ESP,,,38,1155,,,35.471596,188,11547,RUS,11,,13,2685,,,22.956879,198,6-7(4) 6-1 7-5,,2,1,19,12,0,1,TRUE,174370,0,148,12,4,91,65,49,13,15,2,3,6,2,116,82,57,13,16,4,9,2.19,1.68,2.6,3.91,4.74,3.67,2.3,1.62
174372,4185,274,6/05/2019,C,FALSE,R32,3,644,GER,3,,4,5565,,,22.042437,198,3970,ESP,,WC,144,400,,,37.092403,175,6-4 6-1,,2,0,12,5,0,0,TRUE,174372,0,70,4,5,49,30,23,10,8,2,3,0,2,45,27,14,8,9,0,5,3.35,1.33,1.88,3.8,6.47,5.8,2.6,1.5
174354,4185,292,6/05/2019,C,FALSE,R16,3,5220,CRO,9,,11,2845,,,30.600958,198,11485,SRB,,,32,1246,,,23.926079,188,4-6 6-3 6-2,,2,1,16,11,0,0,TRUE,174354,0,129,12,2,88,49,40,18,14,8,10,5,2,83,52,31,16,13,3,7,1.64,2.26,3.78,4.82,3.91,2.52,2.54,1.6
174353,4185,293,6/05/2019,C,FALSE,R16,3,4920,SRB,1,,1,11160,,,31.956194,188,4868,FRA,,,47,970,,,32.22724,188,6-1 7-6(2),,2,0,12,7,1,0,TRUE,174353,0,85,4,2,62,42,35,12,10,4,4,3,1,57,39,26,10,9,2,4,1.09,7.64,14.14,14.02,4.53,1.32,4.15,1.28
174356,4185,290,6/05/2019,C,FALSE,R16,3,6219,AUT,5,,5,5085,,,25.67009,185,4921,ITA,10,,12,2840,,,31.950718,178,6-4 7-5,,2,0,13,9,0,0,TRUE,174356,0,89,6,0,59,39,32,15,11,1,1,0,1,64,49,33,9,11,3,5,3.13,1.36,1.93,3.77,6.24,5.56,2.66,1.52
174355,4185,291,6/05/2019,C,FALSE,R16,3,3819,SUI,4,,3,5590,,,37.741272,185,4789,FRA,15,,18,1920,,,32.67625,193,6-0 4-6 7-6(3),,2,1,16,12,1,0,TRUE,174355,0,120,4,2,84,49,37,21,14,5,8,7,7,105,60,41,18,14,8,13,1.29,3.62,6.45,6.76,3.78,1.85,2.84,1.52
174357,4185,289,6/05/2019,C,FALSE,R16,3,26577,GRE,8,,9,3190,,,20.731007,193,4269,ESP,,,38,1155,,,35.471596,188,6-3 6-4,,2,0,12,7,0,0,TRUE,174357,0,87,4,2,61,46,39,4,10,3,4,1,1,54,33,21,10,9,2,5,1.35,3.19,5.56,6.26,3.67,1.97,2.55,1.54
174358,4185,288,6/05/2019,C,FALSE,R16,3,644,GER,3,,4,5565,,,22.042437,198,27834,POL,,Q,52,932,,,22.228611,196,3-6 6-4 6-4,,2,1,15,14,0,0,TRUE,174358,0,129,5,8,78,53,36,10,14,0,4,4,8,105,65,43,17,15,3,8,2.84,1.42,2.15,3.72,5.66,5,2.45,1.57
174360,4185,286,6/05/2019,C,FALSE,R16,3,4742,ESP,2,,2,7765,,,32.922657,185,26010,USA,,,37,1185,,,21.289528,188,6-3 6-4,,2,0,12,7,0,0,TRUE,174360,0,92,6,0,51,33,29,12,10,1,1,1,1,58,45,29,6,9,2,4,10.03,1.05,1.25,4.96,17.03,18.97,5.1,1.23
174350,4185,296,6/05/2019,C,FALSE,QF,3,6219,AUT,5,,5,5085,,,25.67009,185,3819,SUI,4,,3,5590,,,37.741272,185,3-6 7-6(11) 6-4,,2,1,15,16,1,0,TRUE,174350,0,130,8,1,96,67,54,16,15,3,5,6,3,106,76,60,14,16,10,12,2.81,1.43,2.06,3.82,5.53,4.77,2.63,1.6
174351,4185,295,6/05/2019,C,FALSE,QF,3,26577,GRE,8,,9,3190,,,20.731007,193,644,GER,3,,4,5565,,,22.042437,198,7-5 3-6 6-2,,2,1,16,13,0,0,TRUE,174351,0,130,4,2,88,61,47,13,14,4,5,8,4,96,67,46,16,15,5,8,1.68,2.2,3.69,4.6,3.9,2.63,2.28,1.64
174347,4185,299,6/05/2019,C,FALSE,SF,3,4920,SRB,1,,1,11160,,,31.956194,188,6219,AUT,5,,5,5085,,,25.67009,185,7-6(2) 7-6(4),,2,0,12,12,2,0,TRUE,174347,0,142,3,1,90,55,41,16,12,7,10,2,2,81,42,27,21,12,0,3,1.77,2.06,3.37,4.42,4.04,2.83,2.3,1.67
174348,4185,298,6/05/2019,C,FALSE,SF,3,26577,GRE,8,,9,3190,,,20.731007,193,4742,ESP,2,,2,7765,,,32.922657,185,6-4 2-6 6-3,,2,1,14,13,0,0,TRUE,174348,0,154,5,1,86,60,34,11,13,11,16,1,1,94,69,41,11,14,8,14,6.44,1.12,1.38,4.35,11.75,11.04,4,1.33
