match_id,match_num,date,surface,indoor,round,best_of,winner_id,loser_id,score,outcome,w_sets,l_sets,player_id,first_name,last_name,player_id,first_name,last_name
170398,287,13/11/2017,H,t,RR,3,6044,5220,5-7 6-2 7-6(4),,2,1,6044,Jack,Sock,5220,Marin,Cilic
170411,300,13/11/2017,H,t,F,3,5763,5663,7-5 4-6 6-3,,2,1,5763,Grigor,Dimitrov,5663,David,Goffin
178558,298,10/05/2021,C,f,SF,3,4742,24020,6-4 6-4,,2,0,4742,Rafael,Nadal,24020,Reilly,Opelka
178559,297,10/05/2021,C,f,QF,3,4920,26577,4-6 7-5 7-5,,2,1,4920,Novak,Djokovic,26577,Stefanos,Tsitsipas
170425,282,1/01/2018,H,f,R32,3,11176,4180,6-3 7-6(1),,2,0,11176,Hyeon,Chung,4180,Gilles,Muller
170426,283,1/01/2018,H,f,R32,3,6364,33214,6-7(5) 7-6(4) 6-4,,2,1,6364,Kyle,Edmund,33214,Denis,Shapovalov
170427,284,1/01/2018,H,f,R32,3,5349,5159,7-6(4) 6-0,,2,0,5349,John,Millman,5159,Peter,Polansky
170435,293,1/01/2018,H,f,R16,3,5763,5349,4-6 7-6(8) 6-3,,2,1,5763,Grigor,Dimitrov,5349,John,Millman
170438,296,1/01/2018,H,f,QF,3,6387,5231,1-6 6-3 6-4,,2,1,6387,Nick,Kyrgios,5231,Alexandr,Dolgopolov
178649,289,17/05/2021,C,f,R16,3,52132,45446,6-3 1-6 6-4,,2,1,52132,Lorenzo,Musetti,45446,Sebastian,Korda
170450,277,1/01/2018,H,f,R32,3,3852,4198,6-4 5-7 7-6(3),,2,1,3852,Feliciano,Lopez,4198,Guillermo,Garcia Lopez
170451,278,1/01/2018,H,f,R32,3,5367,5922,6-4 6-1,,2,0,5367,Peter,Gojowczyk,5922,Filip,Krajinovic
170452,279,1/01/2018,H,f,R32,3,26413,4677,4-6 7-6(5) 6-4,,2,1,26413,Matteo,Berrettini,4677,Viktor,Troicki
170453,280,1/01/2018,H,f,R32,3,4789,3893,6-3 3-6 6-4,,2,1,4789,Gael,Monfils,3893,Paolo,Lorenzi
178650,288,17/05/2021,C,f,R16,3,5370,5663,7-6(4) 6-3,,2,0,5370,Aljaz,Bedene,5663,David,Goffin
178651,287,17/05/2021,C,f,R16,3,6401,4789,4-6 6-3 7-6(2),,2,1,6401,Yoshihito,Nishioka,4789,Gael,Monfils
178652,286,17/05/2021,C,f,R16,3,26577,26008,6-1 6-4,,2,0,26577,Stefanos,Tsitsipas,26008,Tommy,Paul
178653,284,17/05/2021,C,f,R32,3,11787,44668,7-5 6-3,,2,0,11787,Cameron,Norrie,44668,Corentin,Moutet
178654,283,17/05/2021,C,f,R32,3,26042,44481,6-3 6-7(4) 6-2,,2,1,26042,Arthur,Rinderknech,44481,Mikael,Ymer
170454,281,1/01/2018,H,f,R32,3,5515,4606,6-4 1-6 7-6(4),,2,1,5515,Jan Lennard,Struff,4606,Tomas,Berdych
170455,282,1/01/2018,H,f,R32,3,4752,3607,6-0 6-2,,2,0,4752,Richard,Gasquet,3607,Victor,Estrella
170456,283,1/01/2018,H,f,R32,3,26577,4252,4-6 7-5 6-4,,2,1,26577,Stefanos,Tsitsipas,4252,Florian,Mayer
170457,284,1/01/2018,H,f,R32,3,5370,4291,7-5 6-1,,2,0,5370,Aljaz,Bedene,4291,Malek,Jaziri
170469,296,1/01/2018,H,f,QF,3,4789,5367,6-3 7-6(6),,2,0,4789,Gael,Monfils,5367,Peter,Gojowczyk
170470,297,1/01/2018,H,f,QF,3,6219,26577,7-5 6-4,,2,0,6219,Dominic,Thiem,26577,Stefanos,Tsitsipas
170471,298,1/01/2018,H,f,SF,3,25897,5539,6-2 4-6 7-6(2),,2,1,25897,Andrey,Rublev,5539,Guido,Pella
170473,300,1/01/2018,H,f,F,3,4789,25897,6-2 6-3,,2,0,4789,Gael,Monfils,25897,Andrey,Rublev
170474,271,1/01/2018,H,f,R32,3,6315,5067,6-7(4) 6-3 7-6(8),,2,1,6315,Thiago,Monteiro,5067,Ruben,Bemelmans
170487,287,1/01/2018,H,f,R16,3,5055,11485,7-5 7-6(5),,2,0,5055,Mikhail,Kukushkin,11485,Laslo,Djere
170488,288,1/01/2018,H,f,R16,3,5324,5902,6-4 6-7(4) 7-6(6),,2,1,5324,Benoit,Paire,5902,Marton,Fucsovics
170489,289,1/01/2018,H,f,R16,3,4894,11769,3-6 7-6(5) 7-5,,2,1,4894,Robin,Haase,11769,Nicolas,Jarry
170491,291,1/01/2018,H,f,R16,3,4467,5131,6-3 7-6(5),,2,0,4467,Gilles,Simon,5131,Roberto,Bautista Agut
170492,292,1/01/2018,H,f,R16,3,5718,6012,4-6 6-3 6-4,,2,1,5718,Pierre Hugues,Herbert,6012,Yuki,Bhambri
170493,293,1/01/2018,H,f,R16,3,5220,6354,6-4 6-3,,2,0,5220,Marin,Cilic,6354,Ramkumar,Ramanathan
178850,296,7/06/2021,G,f,QF,3,45336,45105,3-6 6-3 7-6(4),,2,1,45336,Jurij,Rodionov,45105,Alex,De Minaur
170494,294,1/01/2018,H,f,QF,3,4728,5055,6-7(3) 6-4 6-2,,2,1,4728,Kevin,Anderson,5055,Mikhail,Kukushkin
178851,295,7/06/2021,G,f,QF,3,44824,44829,7-6(5) 7-6(8),,2,0,44824,Felix,Auger Aliassime,44829,Ugo,Humbert
178853,293,7/06/2021,G,f,R16,3,33214,3852,6-2 6-7(2) 6-3,,2,1,33214,Denis,Shapovalov,3852,Feliciano,Lopez
178854,292,7/06/2021,G,f,R16,3,5220,5918,6-3 6-2,,2,0,5220,Marin,Cilic,5918,Nikoloz,Basilashvili
178855,291,7/06/2021,G,f,R16,3,45105,11415,6-7(8) 6-3 6-4,,2,1,45105,Alex,De Minaur,11415,Jordan,Thompson
178857,289,7/06/2021,G,f,R16,3,44829,5856,7-6(9) 6-2,,2,0,44829,Ugo,Humbert,5856,Yannick,Hanfmann
178858,288,7/06/2021,G,f,R16,3,44824,44524,6-3 7-6(4),,2,0,44824,Felix,Auger Aliassime,44524,Lloyd George Muirhead,Harris
178859,287,7/06/2021,G,f,R16,3,5016,5888,6-4 7-6(7),,2,0,5016,Sam,Querrey,5888,James,Duckworth
170495,295,1/01/2018,H,f,QF,3,5324,4894,7-5 2-6 6-3,,2,1,5324,Benoit,Paire,4894,Robin,Haase
170496,296,1/01/2018,H,f,QF,3,4467,6106,6-2 6-3,,2,0,4467,Gilles,Simon,6106,Ricardo,Ojeda Lara
170497,297,1/01/2018,H,f,QF,3,5220,5718,6-3 6-2,,2,0,5220,Marin,Cilic,5718,Pierre Hugues,Herbert
170498,298,1/01/2018,H,f,SF,3,4728,5324,6-7(6) 7-6(2) 6-1,,2,1,4728,Kevin,Anderson,5324,Benoit,Paire
170499,299,1/01/2018,H,f,SF,3,4467,5220,1-6 6-3 6-2,,2,1,4467,Gilles,Simon,5220,Marin,Cilic
170500,300,1/01/2018,H,f,F,3,4467,4728,7-6(4) 6-2,,2,0,4467,Gilles,Simon,4728,Kevin,Anderson
170501,271,8/01/2018,H,f,R32,3,33214,4296,6-3 6-2,,2,0,33214,Denis,Shapovalov,4296,Rogerio,Dutra Silva
170502,272,8/01/2018,H,f,R32,3,11547,5209,6-1 3-6 6-4,,2,1,11547,Karen,Khachanov,5209,Yuichi,Sugita
170503,273,8/01/2018,H,f,R32,3,4654,6107,6-3 6-2,,2,0,4654,Pablo,Cuevas,6107,Taro,Daniel
170504,275,8/01/2018,H,f,R32,3,11176,5801,6-3 5-7 6-3,,2,1,11176,Hyeon,Chung,5801,Tennys,Sandgren
170505,276,8/01/2018,H,f,R32,3,5303,5375,6-7(8) 6-4 6-2,,2,1,5303,Joao,Sousa,5375,Donald,Young
170509,280,8/01/2018,H,f,R32,3,6196,5420,3-6 6-1 7-6(7),,2,1,6196,Jiri,Vesely,5420,Radu,Albot
170510,282,8/01/2018,H,f,R32,3,5034,26577,6-3 6-7(5) 6-3,,2,1,5034,Lukas,Lacko,26577,Stefanos,Tsitsipas
170511,283,8/01/2018,H,f,R32,3,4894,34553,0-6 7-6(6) 6-3,,2,1,4894,Robin,Haase,34553,Casper,Ruud
170512,284,8/01/2018,H,f,R32,3,5367,5058,6-3 4-6 6-3,,2,1,5367,Peter,Gojowczyk,5058,Tim,Smyczek
170513,286,8/01/2018,H,f,R16,3,5216,33214,6-2 6-4,,2,0,5216,Juan Martin,Del Potro,33214,Denis,Shapovalov
170514,287,8/01/2018,H,f,R16,3,11547,4654,6-2 7-6(4),,2,0,11547,Karen,Khachanov,4654,Pablo,Cuevas
170515,288,8/01/2018,H,f,R16,3,11176,4544,7-6(3) 5-7 6-2,,2,1,11176,Hyeon,Chung,4544,John,Isner
170525,298,8/01/2018,H,f,SF,3,5216,3970,6-4 6-4,,2,0,5216,Juan Martin,Del Potro,3970,David,Ferrer
178137,287,15/03/2021,H,f,R16,3,5902,5571,6-1 4-6 6-4,,2,1,5902,Marton,Fucsovics,5571,Dusan,Lajovic
170526,299,8/01/2018,H,f,SF,3,5131,4894,6-7(7) 7-6(3) 7-6(5),,2,1,5131,Roberto,Bautista Agut,4894,Robin,Haase
170527,300,8/01/2018,H,f,F,3,5131,5216,6-1 4-6 7-5,,2,1,5131,Roberto,Bautista Agut,5216,Juan Martin,Del Potro
170529,272,8/01/2018,H,f,R32,3,5324,5370,1-6 7-6(5) 6-3,,2,1,5324,Benoit,Paire,5370,Aljaz,Bedene
170530,273,8/01/2018,H,f,R32,3,4914,4994,7-5 6-3,,2,0,4914,Leonardo,Mayer,4994,Mischa,Zverev
170532,276,8/01/2018,H,f,R32,3,45105,4269,6-4 6-2,,2,0,45105,Alex,De Minaur,4269,Fernando,Verdasco
170533,277,8/01/2018,H,f,R32,3,5986,5515,6-1 6-4,,2,0,5986,Damir,Dzumhur,5515,Jan Lennard,Struff
170534,278,8/01/2018,H,f,R32,3,5166,5528,5-7 7-5 6-4,,2,1,5166,Adrian,Mannarino,5528,Evgeny,Donskoy
170535,279,8/01/2018,H,f,R32,3,5564,6095,5-7 7-5 6-4,,2,1,5564,Ricardas,Berankis,6095,Alex,Bolt
170536,280,8/01/2018,H,f,R32,3,5231,4677,6-3 6-7(6) 7-5,,2,1,5231,Alexandr,Dolgopolov,4677,Viktor,Troicki
170542,288,8/01/2018,H,f,R16,3,3852,6029,6-3 7-6(1),,2,0,3852,Feliciano,Lopez,6029,Diego Sebastian,Schwartzman
170544,290,8/01/2018,H,f,R16,3,5166,5564,6-2 6-1,,2,0,5166,Adrian,Mannarino,5564,Ricardas,Berankis
170545,291,8/01/2018,H,f,R16,3,4921,5231,3-6 6-3 6-4,,2,1,4921,Fabio,Fognini,5231,Alexandr,Dolgopolov
170546,292,8/01/2018,H,f,R16,3,6407,11549,6-3 4-6 7-5,,2,1,6407,Daniil,Medvedev,11549,Jared,Donaldson
170547,293,8/01/2018,H,f,R16,3,3893,5070,6-3 7-5,,2,0,3893,Paolo,Lorenzi,5070,Albert,Ramos
170548,294,8/01/2018,H,f,QF,3,5324,4180,6-4 6-4,,2,0,5324,Benoit,Paire,4180,Gilles,Muller
170549,295,8/01/2018,H,f,QF,3,45105,3852,6-4 6-4,,2,0,45105,Alex,De Minaur,3852,Feliciano,Lopez
170550,296,8/01/2018,H,f,QF,3,4921,5166,6-7(4) 7-6(4) 6-2,,2,1,4921,Fabio,Fognini,5166,Adrian,Mannarino
170551,297,8/01/2018,H,f,QF,3,6407,3893,6-3 6-3,,2,0,6407,Daniil,Medvedev,3893,Paolo,Lorenzi
170552,298,8/01/2018,H,f,SF,3,45105,5324,4-6 6-1 6-1,,2,1,45105,Alex,De Minaur,5324,Benoit,Paire
170553,299,8/01/2018,H,f,SF,3,6407,4921,2-6 6-4 6-1,,2,1,6407,Daniil,Medvedev,4921,Fabio,Fognini
170554,300,8/01/2018,H,f,F,3,6407,45105,1-6 6-4 7-5,,2,1,6407,Daniil,Medvedev,45105,Alex,De Minaur
178314,275,5/04/2021,C,f,R32,3,25952,5055,7-5 6-3,,2,0,25952,Gianluca,Mager,5055,Mikhail,Kukushkin
170682,101,2/02/2018,C,f,RR,3,5577,25608,2-6 7-5 6-4,,2,1,5577,Gerald,Melzer,25608,Ilya,Ivashka
170684,304,2/02/2018,C,f,RR,3,6219,25608,6-4 7-6(5),,2,0,6219,Dominic,Thiem,25608,Ilya,Ivashka
170708,2704,2/02/2018,H,f,RR,3,4659,11174,6-4 6-4,,2,0,4659,Sergiy,Stakhovsky,11174,Elias,Ymer
171520,252,23/04/2018,C,f,R64,3,26577,44668,6-4 6-1,,2,0,26577,Stefanos,Tsitsipas,44668,Corentin,Moutet
170794,271,5/02/2018,H,t,R32,3,26338,5601,7-6(5) 7-6(1),,2,0,26338,Carlos,Taberner,5601,Norbert,Gombos
170795,272,5/02/2018,H,t,R32,3,5324,4994,6-4 6-4,,2,0,5324,Benoit,Paire,4994,Mischa,Zverev
170796,273,5/02/2018,H,t,R32,3,5349,5209,5-7 6-3 6-4,,2,1,5349,John,Millman,5209,Yuichi,Sugita
170798,276,5/02/2018,H,t,R32,3,4868,26577,4-6 7-5 7-5,,2,1,4868,Jeremy,Chardy,26577,Stefanos,Tsitsipas
170799,277,5/02/2018,H,t,R32,3,25897,4198,6-4 6-4,,2,0,25897,Andrey,Rublev,4198,Guillermo,Garcia Lopez
170800,278,5/02/2018,H,t,R32,3,4752,6407,6-0 6-3,,2,0,4752,Richard,Gasquet,6407,Daniil,Medvedev
170801,279,5/02/2018,H,t,R32,3,5718,4927,7-6(4) 6-7(5) 6-4,,2,1,5718,Pierre Hugues,Herbert,4927,Kenny,De Schepper
170802,280,5/02/2018,H,t,R32,3,5067,23754,6-1 6-2,,2,0,5067,Ruben,Bemelmans,23754,Calvin,Hemery
170803,282,5/02/2018,H,t,R32,3,11547,3970,6-7(5) 6-3 6-4,,2,1,11547,Karen,Khachanov,3970,David,Ferrer
170804,283,5/02/2018,H,t,R32,3,5564,3898,6-3 7-6(6),,2,0,5564,Ricardas,Berankis,3898,Julien,Benneteau
170805,284,5/02/2018,H,t,R32,3,4467,20265,6-1 4-6 7-6(3),,2,1,4467,Gilles,Simon,20265,Yannick,Maden
170806,286,5/02/2018,H,t,R16,3,6284,26338,6-1 6-2,,2,0,6284,Lucas,Pouille,26338,Carlos,Taberner
170807,287,5/02/2018,H,t,R16,3,5324,5349,6-4 7-6(4),,2,0,5324,Benoit,Paire,5349,John,Millman
170808,288,5/02/2018,H,t,R16,3,4541,3917,7-6(3) 6-7(3) 7-6(4),,2,1,4541,Jo Wilfried,Tsonga,3917,Nicolas,Mahut
170809,289,5/02/2018,H,t,R16,3,25897,4868,6-2 6-1,,2,0,25897,Andrey,Rublev,4868,Jeremy,Chardy
170810,290,5/02/2018,H,t,R16,3,4752,5718,7-6(3) 5-7 6-3,,2,1,4752,Richard,Gasquet,5718,Pierre Hugues,Herbert
170811,291,5/02/2018,H,t,R16,3,5986,5067,7-5 6-4,,2,0,5986,Damir,Dzumhur,5067,Ruben,Bemelmans
170812,292,5/02/2018,H,t,R16,3,11547,5564,6-2 7-6(11),,2,0,11547,Karen,Khachanov,5564,Ricardas,Berankis
170813,293,5/02/2018,H,t,R16,3,5663,4467,6-4 6-2,,2,0,5663,David,Goffin,4467,Gilles,Simon
170814,294,5/02/2018,H,t,QF,3,6284,5324,6-1 6-4,,2,0,6284,Lucas,Pouille,5324,Benoit,Paire
170815,295,5/02/2018,H,t,QF,3,4541,25897,6-4 7-6(1),,2,0,4541,Jo Wilfried,Tsonga,25897,Andrey,Rublev
170830,282,5/02/2018,C,f,R32,3,3333,23847,6-4 6-7(6) 7-6(4),,2,1,3333,Ivo,Karlovic,23847,Ernesto,Escobedo
170831,283,5/02/2018,C,f,R32,3,44668,4628,6-4 6-7(5) 6-2,,2,1,44668,Corentin,Moutet,4628,Adrian,Menendez Maceiras
170832,284,5/02/2018,C,f,R32,3,5403,4296,7-5 6-4,,2,0,5403,Andrej,Martin,4296,Rogerio,Dutra Silva
170837,290,5/02/2018,C,f,R16,3,11769,5868,4-6 7-6(5) 6-3,,2,1,11769,Nicolas,Jarry,5868,Stefano,Travaglia
170838,291,5/02/2018,C,f,R16,3,6134,3893,7-6(4) 7-5,,2,0,6134,Roberto,Carballes Baena,3893,Paolo,Lorenzi
170839,292,5/02/2018,C,f,R16,3,44668,3333,7-5 6-7(3) 7-6(6),,2,1,44668,Corentin,Moutet,3333,Ivo,Karlovic
170840,293,5/02/2018,C,f,R16,3,5403,5793,6-4 6-2,,2,0,5403,Andrej,Martin,5793,Pablo,Carreno Busta
170841,294,5/02/2018,C,f,QF,3,5070,5577,6-2 6-4,,2,0,5070,Albert,Ramos,5577,Gerald,Melzer
170842,295,5/02/2018,C,f,QF,3,6315,4789,6-4 2-6 6-4,,2,1,6315,Thiago,Monteiro,4789,Gael,Monfils
170843,296,5/02/2018,C,f,QF,3,6134,11769,3-6 6-2 7-6(5),,2,1,6134,Roberto,Carballes Baena,11769,Nicolas,Jarry
170844,297,5/02/2018,C,f,QF,3,5403,44668,6-3 6-4,,2,0,5403,Andrej,Martin,44668,Corentin,Moutet
170845,298,5/02/2018,C,f,SF,3,5070,6315,6-4 6-7(4) 6-4,,2,1,5070,Albert,Ramos,6315,Thiago,Monteiro
170846,299,5/02/2018,C,f,SF,3,6134,5403,4-6 6-3 6-2,,2,1,6134,Roberto,Carballes Baena,5403,Andrej,Martin
170847,300,5/02/2018,C,f,F,3,6134,5070,6-3 4-6 6-4,,2,1,6134,Roberto,Carballes Baena,5070,Albert,Ramos
170848,271,5/02/2018,H,t,R32,3,4570,6085,7-6(4) 6-3,,2,0,4570,Marcos,Baghdatis,6085,Salvatore,Caruso
170849,272,5/02/2018,H,t,R32,3,6061,5420,6-3 6-3,,2,0,6061,Jozef,Kovalik,5420,Radu,Albot
170850,273,5/02/2018,H,t,R32,3,5034,5528,6-4 6-4,,2,0,5034,Lukas,Lacko,5528,Evgeny,Donskoy
170851,275,5/02/2018,H,t,R32,3,4311,4022,6-3 6-4,,2,0,4311,Andreas,Seppi,4022,Mikhail,Youzhny
170852,276,5/02/2018,H,t,R32,3,4879,11485,6-4 6-4,,2,0,4879,Blaz,Kavcic,11485,Laslo,Djere
170853,277,5/02/2018,H,t,R32,3,5644,4894,7-6(5) 6-4,,2,0,5644,Marius,Copil,4894,Robin,Haase
170855,279,5/02/2018,H,t,R32,3,9719,4291,7-6(3) 6-4,,2,0,9719,Maximilian,Marterer,4291,Malek,Jaziri
170856,280,5/02/2018,H,t,R32,3,5792,4252,6-4 6-1,,2,0,5792,Mirza,Basic,4252,Florian,Mayer
170857,282,5/02/2018,H,t,R32,3,4677,5201,6-3 6-7(2) 6-3,,2,1,4677,Viktor,Troicki,5201,Ernests,Gulbis
170860,286,5/02/2018,H,t,R16,3,4570,5166,6-7(4) 6-3 6-1,,2,1,4570,Marcos,Baghdatis,5166,Adrian,Mannarino
170861,287,5/02/2018,H,t,R16,3,6061,5034,4-6 6-2 7-5,,2,1,6061,Jozef,Kovalik,5034,Lukas,Lacko
170862,288,5/02/2018,H,t,R16,3,4180,4311,4-6 7-6(5) 7-6(2),,2,1,4180,Gilles,Muller,4311,Andreas,Seppi
170863,289,5/02/2018,H,t,R16,3,5644,4879,6-2 6-2,,2,0,5644,Marius,Copil,4879,Blaz,Kavcic
170864,290,5/02/2018,H,t,R16,3,9719,5303,7-5 7-6(6),,2,0,9719,Maximilian,Marterer,5303,Joao,Sousa
170865,291,5/02/2018,H,t,R16,3,5792,4259,7-5 7-6(5),,2,0,5792,Mirza,Basic,4259,Philipp,Kohlschreiber
170866,292,5/02/2018,H,t,R16,3,4677,4794,7-6(4) 1-6 7-6(5),,2,1,4677,Viktor,Troicki,4794,Denis,Istomin
170867,293,5/02/2018,H,t,R16,3,4526,5364,4-6 6-2 6-3,,2,1,4526,Stan,Wawrinka,5364,Martin,Klizan
170868,294,5/02/2018,H,t,QF,3,6061,4570,7-6(2) 6-4,,2,0,6061,Jozef,Kovalik,4570,Marcos,Baghdatis
170869,295,5/02/2018,H,t,QF,3,5644,4180,6-4 6-4,,2,0,5644,Marius,Copil,4180,Gilles,Muller
170870,296,5/02/2018,H,t,QF,3,5792,9719,6-4 4-6 6-3,,2,1,5792,Mirza,Basic,9719,Maximilian,Marterer
170871,297,5/02/2018,H,t,QF,3,4526,4677,6-1 7-6(3),,2,0,4526,Stan,Wawrinka,4677,Viktor,Troicki
170872,298,5/02/2018,H,t,SF,3,5644,6061,6-4 6-2,,2,0,5644,Marius,Copil,6061,Jozef,Kovalik
170873,299,5/02/2018,H,t,SF,3,5792,4526,7-6(6) 6-4,,2,0,5792,Mirza,Basic,4526,Stan,Wawrinka
170874,300,5/02/2018,H,t,F,3,5792,5644,7-6(6) 6-7(4) 6-4,,2,1,5792,Mirza,Basic,5644,Marius,Copil
170875,271,12/02/2018,C,f,R32,3,4198,4122,6-3 6-3,,2,0,4198,Guillermo,Garcia Lopez,4122,Carlos,Berlocq
170876,272,12/02/2018,C,f,R32,3,5630,4252,7-6(4) 6-4,,2,0,5630,Federico,Delbonis,4252,Florian,Mayer
170877,273,12/02/2018,C,f,R32,3,5658,6134,6-2 6-4,,2,0,5658,Gastao,Elias,6134,Roberto,Carballes Baena
170878,275,12/02/2018,C,f,R32,3,5370,6196,6-0 6-3,,2,0,5370,Aljaz,Bedene,6196,Jiri,Vesely
170881,278,12/02/2018,C,f,R32,3,4789,4654,6-1 6-4,,2,0,4789,Gael,Monfils,4654,Pablo,Cuevas
170882,279,12/02/2018,C,f,R32,3,5571,5476,7-6(4) 6-1,,2,0,5571,Dusan,Lajovic,5476,Facundo,Bagnis
170883,280,12/02/2018,C,f,R32,3,4914,4296,6-7(4) 6-2 6-4,,2,1,4914,Leonardo,Mayer,4296,Rogerio,Dutra Silva
170884,282,12/02/2018,C,f,R32,3,4269,6315,6-2 7-5,,2,0,4269,Fernando,Verdasco,6315,Thiago,Monteiro
170885,283,12/02/2018,C,f,R32,3,5539,6030,2-6 6-4 6-4,,2,1,5539,Guido,Pella,6030,Nicolas,Kicker
170886,284,12/02/2018,C,f,R32,3,4546,6051,6-1 6-4,,2,0,4546,Horacio,Zeballos,6051,Marco,Cecchinato
170887,286,12/02/2018,C,f,R16,3,4198,5793,7-6(5) 1-6 7-6(6),,2,1,4198,Guillermo,Garcia Lopez,5793,Pablo,Carreno Busta
170888,287,12/02/2018,C,f,R16,3,5630,5658,7-6(5) 7-6(6),,2,0,5630,Federico,Delbonis,5658,Gastao,Elias
170889,288,12/02/2018,C,f,R16,3,5370,5070,3-6 7-5 6-1,,2,1,5370,Aljaz,Bedene,5070,Albert,Ramos
170890,289,12/02/2018,C,f,R16,3,6029,5057,3-6 6-3 6-2,,2,1,6029,Diego Sebastian,Schwartzman,5057,Thomaz,Bellucci
170891,290,12/02/2018,C,f,R16,3,4789,5571,6-4 6-3,,2,0,4789,Gael,Monfils,5571,Dusan,Lajovic
170892,291,12/02/2018,C,f,R16,3,4914,4921,6-3 6-3,,2,0,4914,Leonardo,Mayer,4921,Fabio,Fognini
170893,292,12/02/2018,C,f,R16,3,5539,4269,6-2 6-4,,2,0,5539,Guido,Pella,4269,Fernando,Verdasco
170894,293,12/02/2018,C,f,R16,3,6219,4546,6-4 6-3,,2,0,6219,Dominic,Thiem,4546,Horacio,Zeballos
170895,294,12/02/2018,C,f,QF,3,5630,4198,6-3 7-5,,2,0,5630,Federico,Delbonis,4198,Guillermo,Garcia Lopez
170896,295,12/02/2018,C,f,QF,3,5370,6029,6-4 6-4,,2,0,5370,Aljaz,Bedene,6029,Diego Sebastian,Schwartzman
170897,296,12/02/2018,C,f,QF,3,4789,4914,6-4 3-6 6-3,,2,1,4789,Gael,Monfils,4914,Leonardo,Mayer
170898,297,12/02/2018,C,f,QF,3,6219,5539,7-6(7) 6-4,,2,0,6219,Dominic,Thiem,5539,Guido,Pella
170899,298,12/02/2018,C,f,SF,3,5370,5630,6-4 2-6 6-1,,2,1,5370,Aljaz,Bedene,5630,Federico,Delbonis
170900,299,12/02/2018,C,f,SF,3,6219,4789,6-2 6-1,,2,0,6219,Dominic,Thiem,4789,Gael,Monfils
170901,300,12/02/2018,C,f,F,3,6219,5370,6-2 6-4,,2,0,6219,Dominic,Thiem,5370,Aljaz,Bedene
170902,271,12/02/2018,H,t,R32,3,4022,5044,3-6 6-3 6-4,,2,1,4022,Mikhail,Youzhny,5044,Matthew,Ebden
170903,272,12/02/2018,H,t,R32,3,3333,11549,6-4 7-6(4),,2,0,3333,Ivo,Karlovic,11549,Jared,Donaldson
170904,273,12/02/2018,H,t,R32,3,5978,5375,6-3 7-6(4),,2,0,5978,Ryan,Harrison,5375,Donald,Young
170905,275,12/02/2018,H,t,R32,3,5367,4879,6-4 6-2,,2,0,5367,Peter,Gojowczyk,4879,Blaz,Kavcic
170906,276,12/02/2018,H,t,R32,3,4868,5868,4-6 7-6(1) 6-4,,2,1,4868,Jeremy,Chardy,5868,Stefano,Travaglia
170907,277,12/02/2018,H,t,R32,3,4628,5438,1-6 6-3 7-6(7),,2,1,4628,Adrian,Menendez Maceiras,5438,Steve,Johnson
170909,279,12/02/2018,H,t,R32,3,5528,3607,7-5 6-1,,2,0,5528,Evgeny,Donskoy,3607,Victor,Estrella
170910,280,12/02/2018,H,t,R32,3,5420,6202,6-4 6-3,,2,0,5420,Radu,Albot,6202,Bjorn,Fratangelo
170911,282,12/02/2018,H,t,R32,3,4533,5918,6-4 6-4,,2,0,4533,Dudi,Sela,5918,Nikoloz,Basilashvili
170913,284,12/02/2018,H,t,R32,3,23847,11429,4-6 6-3 7-6(5),,2,1,23847,Ernesto,Escobedo,11429,Mackenzie,Mcdonald
170914,286,12/02/2018,H,t,R16,3,5016,4022,6-4 6-3,,2,0,5016,Sam,Querrey,4022,Mikhail,Youzhny
170915,287,12/02/2018,H,t,R16,3,3333,5978,6-4 6-4,,2,0,3333,Ivo,Karlovic,5978,Ryan,Harrison
171723,239,14/05/2018,C,f,R64,3,26413,26010,6-3 7-6(1),,2,0,26413,Matteo,Berrettini,26010,Frances,Tiafoe
171724,240,14/05/2018,C,f,R64,3,6364,4291,6-3 3-6 6-3,,2,1,6364,Kyle,Edmund,4291,Malek,Jaziri
171725,241,14/05/2018,C,f,R64,3,6284,4311,6-2 3-6 7-6(3),,2,1,6284,Lucas,Pouille,4311,Andreas,Seppi
171729,247,14/05/2018,C,f,R64,3,5978,5209,7-6(5) 6-3,,2,0,5978,Ryan,Harrison,5209,Yuichi,Sugita
170924,296,12/02/2018,H,t,QF,3,5442,5420,4-6 6-3 6-1,,2,1,5442,Kei,Nishikori,5420,Radu,Albot
170925,297,12/02/2018,H,t,QF,3,4728,26010,6-3 5-7 6-4,,2,1,4728,Kevin,Anderson,26010,Frances,Tiafoe
170926,298,12/02/2018,H,t,SF,3,5016,5166,6-7(5) 7-5 6-3,,2,1,5016,Sam,Querrey,5166,Adrian,Mannarino
170927,299,12/02/2018,H,t,SF,3,4728,5442,6-1 3-6 7-6(4),,2,1,4728,Kevin,Anderson,5442,Kei,Nishikori
170928,300,12/02/2018,H,t,F,3,4728,5016,4-6 6-3 7-6(1),,2,1,4728,Kevin,Anderson,5016,Sam,Querrey
170929,270,12/02/2018,H,t,R32,3,5763,5209,6-4 7-6(5),,2,0,5763,Grigor,Dimitrov,5209,Yuichi,Sugita
170930,271,12/02/2018,H,t,R32,3,5922,44824,6-2 3-6 7-5,,2,1,5922,Filip,Krajinovic,44824,Felix,Auger Aliassime
170931,272,12/02/2018,H,t,R32,3,5986,5644,6-4 6-4,,2,0,5986,Damir,Dzumhur,5644,Marius,Copil
